,id,stable_height,true_label
7090,924612,2,2
7091,924700,6,6
7092,924797,3,3
7093,924813,6,6
7094,924970,4,4
7095,925159,2,2
7096,925368,4,4
7097,925630,3,3
7098,925638,1,1
7099,925653,5,4
7100,925796,5,5
7101,926113,1,1
7102,926329,1,1
7103,926352,5,5
7104,926355,1,1
7105,926417,3,3
7106,926423,4,4
7107,926694,1,1
7108,926787,4,4
7109,926847,2,2
7110,926888,5,5
7111,926938,4,4
7112,926982,1,1
7113,927027,1,1
7114,927094,3,3
7115,927162,1,1
7116,927239,3,3
7117,927411,3,3
7118,927502,2,2
7119,927664,3,3
7120,927731,3,3
7121,927935,2,2
7122,928118,3,3
7123,928274,3,3
7124,928318,2,2
7125,928445,1,1
7126,928501,2,2
7127,929010,1,1
7128,929198,2,2
7129,929229,1,1
7130,929634,3,3
7131,929642,1,1
7132,929966,1,1
7133,930108,2,2
7134,930393,5,5
7135,930558,5,5
7136,930742,3,3
7137,930765,3,3
7138,930997,3,3
7139,931280,2,2
7140,931376,4,4
7141,931694,6,6
7142,931837,1,1
7143,932246,4,4
7144,932259,6,6
7145,932310,1,1
7146,932419,1,1
7147,932518,2,2
7148,932661,5,5
7149,932859,3,3
7150,932865,2,2
7151,933012,3,3
7152,933049,3,3
7153,933161,3,3
7154,933416,3,3
7155,933522,5,5
7156,933534,4,4
7157,933620,3,3
7158,933982,2,2
7159,934175,2,2
7160,934249,3,3
7161,934313,3,3
7162,934624,1,1
7163,934859,2,2
7164,934918,2,2
7165,934925,1,1
7166,935031,3,3
7167,935188,3,3
7168,935333,1,1
7169,935599,5,5
7170,935881,5,5
7171,935917,1,1
7172,935986,2,2
7173,936037,3,3
7174,936057,4,4
7175,936098,4,4
7176,936099,6,1
7177,936113,4,4
7178,936123,1,1
7179,936800,4,4
7180,936844,2,2
7181,936902,1,1
7182,936978,3,3
7183,937048,2,2
7184,937147,2,2
7185,937378,6,6
7186,937430,4,4
7187,937565,2,2
7188,937616,2,2
7189,937669,5,5
7190,937693,1,2
7191,937711,1,1
7192,937760,1,1
7193,937922,2,2
7194,937945,1,1
7195,938453,5,5
7196,938568,3,3
7197,938605,1,1
7198,939049,1,1
7199,939236,4,4
7200,939366,4,4
7201,939547,4,4
7202,939577,2,2
7203,939616,4,4
7204,939741,3,3
7205,939807,1,1
7206,939928,4,4
7207,939948,1,1
7208,940162,4,4
7209,940193,4,4
7210,940231,4,4
7211,940353,1,1
7212,940375,2,2
7213,940438,1,1
7214,940540,2,2
7215,940629,2,2
7216,940729,4,4
7217,940973,1,1
7218,941209,3,3
7219,941264,4,4
7220,941295,3,3
7221,941381,3,3
7222,941472,4,4
7223,941497,3,3
7224,941564,3,3
7225,941681,4,4
7226,941689,4,4
7227,941690,4,4
7228,942508,2,2
7229,942513,2,2
7230,942579,4,4
7231,942784,2,2
7232,942844,1,1
7233,942887,3,3
7234,943067,3,3
7235,943150,1,1
7236,943188,2,2
7237,943193,3,3
7238,943401,2,2
7239,943417,6,6
7240,943422,3,3
7241,943448,3,3
7242,944208,3,3
7243,944234,4,4
7244,944277,2,2
7245,944463,2,2
7246,944569,3,3
7247,944621,2,2
7248,944691,2,2
7249,944774,3,3
7250,944786,1,1
7251,944787,4,4
7252,945132,1,1
7253,945208,2,2
7254,945345,2,2
7255,945603,1,1
7256,945640,1,1
7257,945680,1,1
7258,945778,3,3
7259,946147,1,1
7260,946224,3,3
7261,946366,3,3
7262,946608,3,3
7263,946657,2,2
7264,946759,1,1
7265,946940,2,2
7266,947113,1,1
7267,947610,4,4
7268,947615,2,2
7269,947656,2,2
7270,947847,4,4
7271,948051,1,1
7272,948111,4,4
7273,948179,1,1
7274,948268,4,4
7275,948297,1,1
7276,948320,1,1
7277,948463,1,1
7278,948606,1,1
7279,948681,4,4
7280,948762,2,2
7281,949259,3,3
7282,949473,4,4
7283,949509,5,5
7284,949663,6,6
7285,949704,1,1
7286,949838,2,2
7287,949861,1,1
7288,949905,5,5
7289,950060,1,1
7290,950113,4,4
7291,950390,2,2
7292,950413,6,6
7293,950415,1,1
7294,950478,3,3
7295,950522,3,3
7296,950524,1,1
7297,950529,5,5
7298,950804,3,3
7299,951077,4,4
7300,951102,4,4
7301,951198,2,2
7302,951580,2,2
7303,951684,1,1
7304,951771,6,6
7305,951824,1,1
7306,952523,3,3
7307,952650,3,3
7308,952662,2,2
7309,952739,4,4
7310,952869,4,4
7311,952912,3,3
7312,953332,1,1
7313,953831,1,1
7314,954085,2,2
7315,954103,1,1
7316,954155,4,4
7317,954251,2,2
7318,954776,3,3
7319,954994,4,4
7320,955057,2,2
7321,955401,3,3
7322,955436,3,3
7323,955846,1,1
7324,955888,4,4
7325,956025,4,4
7326,956080,1,1
7327,956245,2,2
7328,956302,1,1
7329,956347,3,3
7330,956650,3,3
7331,956659,5,5
7332,956718,1,1
7333,956844,2,2
7334,956915,1,1
7335,957003,1,1
7336,957046,6,6
7337,957088,3,3
7338,957112,1,1
7339,957123,5,5
7340,957354,5,5
7341,957483,2,2
7342,957603,5,5
7343,957684,3,3
7344,957716,5,4
7345,957769,3,3
7346,957901,5,5
7347,958252,3,3
7348,958305,4,4
7349,958386,3,3
7350,958926,1,1
7351,959022,5,5
7352,959245,1,1
7353,959360,2,2
7354,959398,3,3
7355,959417,5,5
7356,959607,1,1
7357,959705,3,3
7358,959711,3,3
7359,959755,1,1
7360,959888,5,5
7361,959895,1,1
7362,959995,2,2
7363,960028,2,2
7364,960318,3,3
7365,960350,6,1
7366,960686,5,5
7367,960787,3,3
7368,960881,2,2
7369,960944,4,4
7370,960973,2,2
7371,961002,3,3
7372,961079,4,4
7373,961087,4,4
7374,961117,1,1
7375,961123,6,6
7376,961186,1,1
7377,961540,1,1
7378,961740,2,2
7379,961861,1,1
7380,961967,1,1
7381,962668,1,1
7382,962817,3,3
7383,962908,1,1
7384,963034,1,1
7385,963168,1,1
7386,963207,1,2
7387,963423,2,2
7388,963455,1,1
7389,963502,4,4
7390,963546,2,2
7391,963572,6,6
7392,963675,6,5
7393,963845,5,5
7394,963858,1,1
7395,963991,6,6
7396,964009,1,1
7397,964048,6,6
7398,964244,2,2
7399,964333,2,2
7400,964585,1,1
7401,964784,2,2
7402,964824,3,3
7403,964964,4,4
7404,965023,1,1
7405,965083,5,5
7406,965163,2,2
7407,965356,1,1
7408,965506,1,1
7409,965719,5,5
7410,965837,3,3
7411,965926,3,3
7412,965997,1,1
7413,966144,1,1
7414,966706,2,2
7415,966794,5,5
7416,966817,3,3
7417,966988,3,3
7418,967086,1,1
7419,967117,1,1
7420,967220,3,3
7421,967229,6,6
7422,967232,3,3
7423,967396,4,4
7424,967478,5,5
7425,967547,2,2
7426,967600,5,5
7427,967652,2,2
7428,967832,6,6
7429,967837,4,4
7430,967930,2,2
7431,968017,1,1
7432,968411,4,4
7433,968489,5,5
7434,968513,2,2
7435,968646,4,4
7436,968648,3,3
7437,968889,2,2
7438,968981,5,5
7439,969498,6,6
7440,969545,1,1
7441,969579,5,4
7442,969744,2,2
7443,969988,3,3
7444,970236,3,3
7445,970253,6,6
7446,970744,1,1
7447,970873,3,3
7448,971397,4,4
7449,971619,3,3
7450,971650,1,1
7451,971676,5,5
7452,971798,3,4
7453,971813,6,6
7454,971822,3,3
7455,972014,2,2
7456,972066,4,4
7457,972177,5,5
7458,972698,3,3
7459,972761,5,5
7460,972855,4,4
7461,972988,1,1
7462,972994,2,2
7463,973171,4,4
7464,973204,3,3
7465,973234,2,2
7466,973305,1,1
7467,973325,2,2
7468,973516,6,6
7469,973575,1,1
7470,973601,2,2
7471,973681,2,2
7472,973815,2,2
7473,973843,1,1
7474,973868,5,5
7475,973941,2,2
7476,974018,2,2
7477,974485,4,4
7478,974586,6,5
7479,974588,1,1
7480,974605,1,1
7481,974607,1,1
7482,974618,2,2
7483,974809,4,4
7484,974919,5,4
7485,974983,4,4
7486,975172,1,1
7487,975571,2,2
7488,975575,2,2
7489,975633,4,4
7490,975634,6,6
7491,975690,2,2
7492,975734,5,5
7493,975772,2,2
7494,975973,2,2
7495,976022,2,2
7496,976111,2,2
7497,976644,2,2
7498,976646,3,3
7499,976706,1,1
7500,976826,1,1
7501,976973,2,2
7502,977034,3,3
7503,977169,3,3
7504,977256,5,5
7505,977263,1,1
7506,977395,2,2
7507,977636,1,1
7508,977961,3,3
7509,978026,3,3
7510,978214,1,1
7511,978229,2,2
7512,978409,4,4
7513,978439,2,2
7514,978472,1,1
7515,978556,3,3
7516,978566,5,5
7517,978890,1,1
7518,979022,3,3
7519,979030,4,4
7520,979102,2,2
7521,979167,6,6
7522,979415,2,2
7523,979418,1,1
7524,979491,1,1
7525,979511,2,2
7526,979657,2,2
7527,979900,4,4
7528,979961,3,3
7529,979987,2,2
7530,980114,2,2
7531,980146,4,4
7532,980163,2,2
7533,980168,3,3
7534,980178,2,2
7535,980276,1,1
7536,980464,4,4
7537,980580,1,1
7538,980787,3,3
7539,980894,2,2
7540,980966,4,4
7541,981053,1,1
7542,981239,4,4
7543,981487,1,1
7544,981824,2,2
7545,981983,4,4
7546,982033,1,1
7547,982132,1,1
7548,982206,6,6
7549,982355,2,2
7550,982761,2,2
7551,982870,2,2
7552,983038,6,6
7553,983127,6,6
7554,983380,2,2
7555,983428,4,4
7556,983479,3,3
7557,983615,2,2
7558,983658,5,5
7559,983697,4,5
7560,984025,2,2
7561,984133,3,3
7562,984182,4,4
7563,984535,1,1
7564,984544,3,3
7565,984978,4,4
7566,985174,4,4
7567,985242,4,4
7568,985268,1,1
7569,985433,2,2
7570,985651,4,4
7571,985870,1,1
7572,986024,3,3
7573,986217,5,5
7574,986665,4,4
7575,986817,3,3
7576,986958,2,2
7577,987347,1,1
7578,987410,5,5
7579,987475,4,4
7580,987565,2,2
7581,987964,4,4
7582,988099,2,2
7583,988241,5,5
7584,988332,3,3
7585,988744,2,2
7586,988835,1,1
7587,989123,3,3
7588,989225,2,2
7589,989379,2,2
7590,989615,3,3
7591,989640,3,3
7592,989675,1,1
7593,989879,3,3
7594,990029,2,2
7595,990290,1,1
7596,990485,3,3
7597,990516,2,2
7598,990665,3,3
7599,990831,3,3
7600,991057,1,1
7601,991179,5,5
7602,991197,4,4
7603,991328,1,1
7604,991584,1,1
7605,991734,2,2
7606,991782,4,4
7607,991815,2,2
7608,991831,5,5
7609,991931,3,3
7610,991993,3,3
7611,992029,2,2
7612,992125,4,4
7613,992184,1,1
7614,992516,3,3
7615,992539,2,2
7616,992581,4,4
7617,992702,4,4
7618,992741,5,4
7619,992851,1,1
7620,992970,2,2
7621,993025,4,4
7622,993095,4,4
7623,993105,3,3
7624,993170,3,3
7625,993203,4,4
7626,993308,4,4
7627,993607,5,5
7628,993793,2,2
7629,993816,2,2
7630,993925,3,3
7631,993992,2,2
7632,994009,4,3
7633,994158,2,2
7634,994523,1,1
7635,994755,2,2
7636,994853,1,1
7637,995038,3,3
7638,995136,6,6
7639,995306,2,2
7640,995401,1,1
7641,995414,4,4
7642,995432,1,1
7643,995606,2,2
7644,995783,3,3
7645,995795,5,5
7646,995823,5,5
7647,995841,3,3
7648,995890,3,3
7649,996047,4,4
7650,996121,6,6
7651,996459,4,4
7652,996528,4,4
7653,996638,1,1
7654,996700,3,3
7655,996879,1,1
7656,996956,6,6
7657,997289,2,2
7658,997714,6,6
7659,997904,4,4
7660,997948,2,2
7661,998018,4,4
7662,998024,3,3
7663,998191,5,5
7664,998214,5,5
7665,998433,1,1
7666,998463,2,2
7667,998480,1,1
7668,998588,6,6
7669,998842,3,3
7670,998870,3,3
7671,998897,2,2
7672,998992,3,3
7673,999043,5,5
7674,999074,1,1
7675,999116,3,3
7676,999239,1,1
7677,999431,4,4
7678,999642,6,6
7679,999668,3,3
